job_id,skills_found
96FKVT0LR373,"['Azure', 'Python', 'AWS', 'NLP', 'R']"
96FZI4O1XKTB,"['Python', 'PyTorch', 'GCP', 'SQL', 'Azure', 'Scikit-learn']"
96HHWMF1GZVG,"['R', 'Computer Vision', 'GCP', 'TensorFlow']"
96HTNA1O4AU3,"['R', 'TensorFlow', 'Azure']"
96LRRJRN07VP,"['Scikit-learn', 'Azure', 'Python']"
96MFCWPY3I7F,"['Azure', 'TensorFlow', 'Computer Vision', 'R', 'SQL']"
96MP4IAAASNC,"['GCP', 'Azure', 'Scikit-learn', 'Python', 'TensorFlow']"
96OIQJ4IY4BB,"['AWS', 'Scikit-learn', 'Python', 'TensorFlow', 'Azure', 'Computer Vision']"
96OL2KC0HGFC,"['SQL', 'Computer Vision', 'Azure', 'TensorFlow', 'AWS']"
96OWXDBHYC69,"['Python', 'NLP', 'AWS', 'SQL']"
96PDGU5KXH1P,"['R', 'TensorFlow', 'Computer Vision', 'GCP', 'Python']"
96PIFL6D2TUE,"['SQL', 'NLP', 'Azure', 'Python', 'AWS', 'Scikit-learn']"
96QE3RZSJ49I,"['PyTorch', 'SQL', 'Python', 'GCP']"
96QUKMS0JSXJ,"['SQL', 'Azure', 'AWS', 'TensorFlow', 'Scikit-learn']"
96SUVPMYZWHS,"['AWS', 'Python', 'TensorFlow', 'Azure', 'PyTorch']"
96TQ7JSTQ6XL,"['R', 'PyTorch', 'NLP', 'Scikit-learn', 'SQL', 'TensorFlow']"
96UM7JOD3Z3K,"['R', 'SQL', 'AWS']"
96XM0NW67LQ5,"['NLP', 'Computer Vision', 'Azure', 'SQL', 'R']"
96ZQ5EK79MVM,"['PyTorch', 'AWS', 'Scikit-learn']"
96ZVTCH3ZLVB,"['SQL', 'NLP', 'Python', 'AWS', 'R', 'PyTorch']"
970JWKU35QE2,"['Azure', 'Computer Vision', 'SQL', 'R']"
970LP6FPXN8Z,"['NLP', 'TensorFlow', 'GCP', 'PyTorch', 'Computer Vision']"
970YPLCTSP9E,"['PyTorch', 'TensorFlow', 'AWS', 'NLP', 'SQL', 'GCP']"
9735ZWFUS0NL,"['PyTorch', 'NLP', 'Python', 'Azure']"
973JP8W9L6Z9,"['TensorFlow', 'AWS', 'R', 'Azure', 'PyTorch']"
974CMEP8F71L,"['PyTorch', 'Scikit-learn', 'R', 'GCP', 'Azure']"
975FINRBNIUH,"['Python', 'AWS', 'R', 'GCP', 'Computer Vision', 'TensorFlow']"
978JF590JHJF,"['Python', 'TensorFlow', 'Azure', 'R']"
979ICM07B3KS,"['PyTorch', 'TensorFlow', 'GCP', 'NLP', 'Scikit-learn', 'SQL']"
979M9CL3KXC3,"['Azure', 'Computer Vision', 'SQL']"
97ASXBLB8VY0,"['Azure', 'NLP', 'AWS', 'Python', 'R']"
97C9W7JCKLI4,"['Azure', 'TensorFlow', 'AWS', 'GCP', 'Python', 'NLP']"
97CQX02I0MK1,"['Azure', 'SQL', 'R', 'Scikit-learn', 'AWS', 'NLP']"
97DT6V9N3SDS,"['SQL', 'AWS', 'Scikit-learn', 'NLP', 'TensorFlow', 'R']"
97E0D4ZH9OCU,"['Scikit-learn', 'Python', 'PyTorch', 'NLP', 'AWS', 'R']"
97EDP2ZZON65,"['Azure', 'NLP', 'AWS', 'PyTorch', 'Scikit-learn', 'TensorFlow']"
97EPIUOUUU7Y,"['NLP', 'SQL', 'Python', 'GCP', 'R']"
97FJCYNZ3OSS,"['AWS', 'Python', 'NLP', 'GCP']"
97FUXFN0RTLY,"['GCP', 'NLP', 'PyTorch', 'TensorFlow']"
97G41X6U9YZ3,"['R', 'GCP', 'AWS', 'TensorFlow', 'NLP']"
97GYI1YJQIAM,"['TensorFlow', 'Azure', 'SQL', 'AWS', 'GCP', 'Python']"
97IDADPW04BH,"['Computer Vision', 'PyTorch', 'NLP', 'Scikit-learn', 'Azure']"
97IPTS0AA0H3,"['Python', 'Azure', 'AWS']"
97J610F5TPDH,"['Python', 'TensorFlow', 'Computer Vision', 'AWS', 'R']"
97K7K3XH3UF6,"['AWS', 'TensorFlow', 'Computer Vision']"
97L16WV8CTA0,"['NLP', 'AWS', 'SQL', 'PyTorch', 'Python']"
97LN039LUZ48,"['SQL', 'AWS', 'Python', 'PyTorch']"
97ML44OY3LE8,"['SQL', 'Azure', 'Scikit-learn', 'GCP', 'R']"
97NZM5H5JBIS,"['Scikit-learn', 'GCP', 'R']"
97PYXVDQ56FJ,"['PyTorch', 'Azure', 'Scikit-learn', 'GCP']"
97PZWR0UH6VW,"['Azure', 'R', 'TensorFlow', 'Computer Vision', 'NLP']"
97QHY3XIE27Z,"['Scikit-learn', 'SQL', 'PyTorch', 'Computer Vision', 'NLP']"
97TQAX44XH0T,"['TensorFlow', 'AWS', 'Scikit-learn', 'R']"
97TRZ9CG17H9,"['TensorFlow', 'Python', 'SQL']"
97TXB9EXLA8I,"['Azure', 'Computer Vision', 'GCP', 'NLP', 'TensorFlow', 'R']"
97U8EL81I4EC,"['AWS', 'Azure', 'SQL', 'GCP', 'Scikit-learn', 'Computer Vision']"
97U8VWISJSP8,"['PyTorch', 'Computer Vision', 'TensorFlow', 'R', 'Azure']"
97UDWGR5EXKD,"['SQL', 'AWS', 'Python', 'TensorFlow', 'Scikit-learn']"
97XXYEQEOCEK,"['Scikit-learn', 'R', 'NLP', 'GCP', 'SQL', 'Computer Vision']"
981AT60NYGGK,"['TensorFlow', 'PyTorch', 'NLP', 'Python', 'Computer Vision']"
982RULPAPE43,"['NLP', 'Python', 'SQL', 'TensorFlow']"
983JC019E6XI,"['Computer Vision', 'AWS', 'SQL', 'NLP', 'PyTorch', 'Azure']"
984FRK7JB3R6,"['PyTorch', 'TensorFlow', 'Azure', 'GCP', 'AWS']"
986BIUOM2QPG,"['TensorFlow', 'SQL', 'AWS']"
986GVEYUJZ5Y,"['Scikit-learn', 'AWS', 'PyTorch', 'Computer Vision', 'NLP', 'Azure']"
9877QM7QCU09,"['PyTorch', 'Azure', 'Computer Vision']"
988QHOQ3ILDF,"['GCP', 'Azure', 'Computer Vision']"
989YXFK32CQG,"['Computer Vision', 'Scikit-learn', 'Python']"
98ARY8AC0XFK,"['Azure', 'TensorFlow', 'PyTorch', 'Scikit-learn', 'AWS']"
98BOLERZHE03,"['Computer Vision', 'PyTorch', 'TensorFlow', 'GCP']"
98CKIUB0LTR6,"['Azure', 'PyTorch', 'NLP']"
98G6PPI6FG36,"['AWS', 'Computer Vision', 'NLP', 'SQL']"
98GA39HN1G0M,"['SQL', 'AWS', 'Computer Vision', 'NLP', 'R', 'Azure']"
98GOP41MX7AJ,"['Azure', 'Scikit-learn', 'Python']"
98HDBX754EC7,"['PyTorch', 'Computer Vision', 'Azure', 'SQL', 'TensorFlow']"
98IBQ5M4TU0S,"['Python', 'R', 'PyTorch', 'Scikit-learn', 'SQL', 'Computer Vision']"
98JAO9X8F1E6,"['SQL', 'TensorFlow', 'Computer Vision', 'GCP', 'R', 'Python']"
98JHE17O7PNU,"['AWS', 'PyTorch', 'Scikit-learn', 'Azure', 'Python', 'TensorFlow']"
98JSOQ1L6NUK,"['Computer Vision', 'Scikit-learn', 'NLP', 'TensorFlow']"
98LTD3I8O86D,"['Computer Vision', 'AWS', 'TensorFlow', 'Python', 'PyTorch']"
98LZPK0DQIDZ,"['PyTorch', 'TensorFlow', 'Scikit-learn', 'NLP']"
98MT1G7T2MX5,"['AWS', 'TensorFlow', 'GCP', 'Computer Vision']"
98NVN4WHCO2R,"['R', 'Scikit-learn', 'Python']"
98SG2J91TQVD,"['NLP', 'SQL', 'Azure', 'Computer Vision', 'TensorFlow']"
98T2N53JY47V,"['Computer Vision', 'TensorFlow', 'PyTorch']"
98U36HKI070E,"['GCP', 'Scikit-learn', 'R', 'Computer Vision']"
98U62N8YDVR9,"['SQL', 'TensorFlow', 'Azure']"
98UOIY3X18SR,"['Computer Vision', 'PyTorch', 'NLP', 'Scikit-learn']"
98V341ONX0GU,"['NLP', 'GCP', 'Python', 'Azure', 'AWS', 'Computer Vision']"
98VZI8E2P0VO,"['PyTorch', 'AWS', 'GCP', 'Python']"
98XBVEFTPX4K,"['Computer Vision', 'TensorFlow', 'Azure']"
98YD80M5EYAX,"['SQL', 'PyTorch', 'Python']"
98YEDUYMTVWS,"['Scikit-learn', 'TensorFlow', 'PyTorch', 'SQL', 'Python', 'NLP']"
98YVL5JG6TKR,"['Python', 'GCP', 'PyTorch']"
990UCYK3G9OQ,"['GCP', 'R', 'PyTorch', 'TensorFlow', 'Computer Vision']"
9919FM0C4FQU,"['TensorFlow', 'Computer Vision', 'NLP', 'Scikit-learn']"
992VVLP969XJ,"['Scikit-learn', 'SQL', 'Azure', 'R', 'NLP']"
993DHYTOFFMQ,"['Azure', 'R', 'Computer Vision']"
994C2UTRBYUL,"['PyTorch', 'TensorFlow', 'R']"
994DXF2BH9XH,"['TensorFlow', 'Scikit-learn', 'R', 'Computer Vision', 'Python', 'NLP']"
995EIW015OPH,"['Scikit-learn', 'PyTorch', 'TensorFlow', 'SQL', 'Python', 'R']"
995MVHMEMY5M,"['NLP', 'SQL', 'Computer Vision', 'PyTorch', 'GCP', 'TensorFlow']"
997MK5HW18JK,"['Computer Vision', 'Python', 'Scikit-learn']"
999V5T5700W6,"['R', 'SQL', 'Python']"
99AAJ9WUWWLY,"['Computer Vision', 'AWS', 'R', 'Python']"
99AF38Q37MB2,"['R', 'Python', 'NLP', 'AWS']"
99AJNH8KKKJQ,"['TensorFlow', 'Computer Vision', 'Azure', 'Scikit-learn']"
99B5BRMU2F39,"['Computer Vision', 'AWS', 'R', 'SQL', 'NLP', 'Azure']"
99BV2J3T4H8Q,"['AWS', 'Azure', 'SQL']"
99C7ZCOIP693,"['PyTorch', 'TensorFlow', 'SQL', 'Azure', 'AWS']"
99CA26QEX3ZL,"['NLP', 'AWS', 'R', 'Computer Vision', 'TensorFlow']"
99CD5XAA2CVD,"['PyTorch', 'R', 'Python', 'GCP', 'Scikit-learn', 'SQL']"
99CUTO9TEQKV,"['AWS', 'SQL', 'PyTorch', 'Azure', 'GCP', 'TensorFlow']"
99D5GYH5ILJB,"['Scikit-learn', 'NLP', 'GCP']"
99DXCR8E5C24,"['GCP', 'Computer Vision', 'Azure']"
99E74Q4V8F4W,"['SQL', 'Scikit-learn', 'PyTorch']"
99HD92I35F0P,"['Scikit-learn', 'AWS', 'GCP', 'Python', 'Azure', 'TensorFlow']"
99K6NGH1L57L,"['AWS', 'NLP', 'GCP', 'PyTorch']"
99KN69RGPTOP,"['Scikit-learn', 'Azure', 'PyTorch', 'GCP', 'TensorFlow']"
99KRWT7X41UA,"['Scikit-learn', 'SQL', 'AWS', 'Azure', 'TensorFlow', 'GCP']"
99LW9VP9NW00,"['GCP', 'R', 'Scikit-learn', 'NLP']"
99MPP2KAC4Y6,"['SQL', 'Computer Vision', 'Python', 'GCP', 'Azure', 'R']"
99OCVSNKWFKO,"['Python', 'NLP', 'Computer Vision', 'GCP']"
99PZPLR2XNIZ,"['GCP', 'Computer Vision', 'TensorFlow']"
99QFVZGCV5EV,"['R', 'Scikit-learn', 'Azure', 'PyTorch']"
99QXI1HVU05V,"['Computer Vision', 'PyTorch', 'Scikit-learn', 'NLP']"
99RANKGWZ5GE,"['NLP', 'SQL', 'R', 'Azure']"
99T7D19BF8DR,"['SQL', 'AWS', 'NLP', 'PyTorch']"
99UJ6SAFK9KK,"['PyTorch', 'GCP', 'Scikit-learn', 'SQL', 'Computer Vision']"
99UJ8I0WQ89V,"['GCP', 'Azure', 'PyTorch', 'R', 'TensorFlow', 'SQL']"
99UPSRGI9P8T,"['Azure', 'R', 'GCP', 'Python', 'Scikit-learn']"
99UQ8KCOZUAI,"['Scikit-learn', 'Python', 'TensorFlow', 'Computer Vision', 'Azure']"
99V1TK0WXJP1,"['Python', 'Azure', 'GCP', 'Computer Vision', 'AWS', 'SQL']"
99VUL5Y41LWS,"['TensorFlow', 'R', 'Computer Vision', 'SQL', 'AWS', 'NLP']"
99W4GO5PBWUG,"['Python', 'AWS', 'Computer Vision', 'GCP']"
99Z13C9H8FUB,"['Scikit-learn', 'TensorFlow', 'Python', 'R', 'NLP']"
99ZKYH04B1NU,"['TensorFlow', 'R', 'Scikit-learn', 'Computer Vision', 'NLP', 'Azure']"
99ZTLCUDXYKF,"['R', 'Python', 'TensorFlow']"
9A0VNA5BQZXD,"['R', 'NLP', 'PyTorch', 'AWS']"
9A1IE23FHKHU,"['Scikit-learn', 'NLP', 'GCP', 'R']"
9A3FR2XE75WV,"['Computer Vision', 'Python', 'PyTorch', 'NLP', 'Azure', 'R']"
9A50SYAKSENK,"['NLP', 'AWS', 'Python']"
9A5AO6ODBIAW,"['GCP', 'TensorFlow', 'Scikit-learn', 'AWS', 'Python', 'NLP']"
9A657F6AEQW5,"['R', 'PyTorch', 'SQL', 'Scikit-learn']"
9A6SRECFTOS5,"['TensorFlow', 'AWS', 'Scikit-learn']"
9A7F0UF4SZNQ,"['NLP', 'TensorFlow', 'GCP']"
9A8598AKSX55,"['Azure', 'SQL', 'Computer Vision', 'TensorFlow']"
9A8J9Y4D06PE,"['Python', 'Azure', 'R', 'TensorFlow', 'AWS']"
9A9S246UHESH,"['NLP', 'Azure', 'Scikit-learn', 'SQL', 'TensorFlow', 'GCP']"
9AD56IJZZW99,"['Scikit-learn', 'GCP', 'NLP', 'PyTorch', 'TensorFlow', 'SQL']"
9ADD6V6GNIJH,"['Computer Vision', 'AWS', 'TensorFlow', 'Azure', 'PyTorch']"
9ADK6H6UMG0L,"['NLP', 'PyTorch', 'SQL']"
9AE9VUGX31MC,"['AWS', 'Scikit-learn', 'PyTorch', 'Python']"
9AENAOP9EXUY,"['R', 'SQL', 'Computer Vision', 'GCP', 'AWS', 'TensorFlow']"
9AF13OH2P8MD,"['AWS', 'GCP', 'SQL', 'Azure', 'TensorFlow', 'Python']"
9AF20E3RKBTB,"['GCP', 'NLP', 'SQL', 'R', 'PyTorch', 'AWS']"
9AF8MF4D0DVM,"['Python', 'PyTorch', 'AWS', 'Scikit-learn']"
9AGEIZ2WZFIK,"['Azure', 'NLP', 'R']"
9AGN3KOPZSJZ,"['GCP', 'Computer Vision', 'NLP']"
9AGWIJHBUGGF,"['Scikit-learn', 'AWS', 'GCP', 'Azure', 'SQL', 'Computer Vision']"
9AGY2FSNJNLQ,"['R', 'Python', 'Computer Vision', 'PyTorch']"
9AHGN2PMUVAN,"['Python', 'Azure', 'GCP', 'PyTorch', 'TensorFlow', 'Computer Vision']"
9AHQMJD93A6V,"['Python', 'TensorFlow', 'Computer Vision']"
9AHUIAHZYS5Y,"['Scikit-learn', 'AWS', 'GCP']"
9AILA7RWVCIF,"['Scikit-learn', 'SQL', 'TensorFlow', 'Azure']"
9AJMQG2T9QD9,"['PyTorch', 'SQL', 'Computer Vision', 'Python']"
9AKQIB9XB1WV,"['Scikit-learn', 'PyTorch', 'Computer Vision', 'R']"
9ALX822F796T,"['Computer Vision', 'TensorFlow', 'GCP', 'AWS', 'Python', 'SQL']"
9ANBXOX3P8FI,"['NLP', 'AWS', 'R', 'PyTorch', 'Computer Vision']"
9AR99V9Z81A6,"['Azure', 'NLP', 'R', 'Computer Vision', 'TensorFlow', 'Python']"
9AS75H0VA98X,"['Azure', 'Scikit-learn', 'AWS', 'GCP']"
9AW968BTKC1X,"['AWS', 'NLP', 'Azure', 'PyTorch', 'Python', 'R']"
9AWZJ8LZJCBI,"['TensorFlow', 'Computer Vision', 'Python']"
9AX1UYICWGJ7,"['R', 'Python', 'Azure', 'Computer Vision']"
9AYDV3VNDIYG,"['Python', 'GCP', 'Azure', 'R', 'Computer Vision']"
9AYI7NRD010H,"['Azure', 'Scikit-learn', 'Computer Vision', 'PyTorch', 'SQL']"
9B297J9EU4AF,"['SQL', 'PyTorch', 'Computer Vision']"
9B3XUBO2D63A,"['Python', 'Computer Vision', 'TensorFlow', 'AWS']"
9B40Z45SO91Y,"['R', 'NLP', 'TensorFlow']"
9B4T73ER86SK,"['R', 'SQL', 'GCP', 'PyTorch', 'Computer Vision', 'TensorFlow']"
9B4UV0T9NRAD,"['SQL', 'Scikit-learn', 'R']"
9B62ZLNBPNNM,"['NLP', 'TensorFlow', 'Python', 'Computer Vision', 'Azure', 'PyTorch']"
9B6NYNB9SEQ2,"['PyTorch', 'AWS', 'Scikit-learn']"
9B6OIKNI23NY,"['SQL', 'NLP', 'Python', 'GCP', 'Computer Vision', 'AWS']"
9B7VG9O19VMB,"['Python', 'R', 'Computer Vision', 'Scikit-learn']"
9B87D6QGUOZ4,"['R', 'TensorFlow', 'SQL', 'PyTorch']"
9B8GP6PPSGLB,"['SQL', 'Python', 'GCP', 'TensorFlow']"
9B9I8IZLONOD,"['AWS', 'SQL', 'GCP', 'R', 'NLP']"
9BAIXPXZ2Q7V,"['PyTorch', 'TensorFlow', 'R', 'Python']"
9BB9HKIC9NTJ,"['AWS', 'GCP', 'R']"
9BDCFRX2VM4N,"['SQL', 'TensorFlow', 'Computer Vision', 'Azure']"
9BDH7A0IQSZS,"['NLP', 'Scikit-learn', 'Azure', 'AWS']"
9BFSU0Z309UG,"['Computer Vision', 'AWS', 'GCP', 'TensorFlow', 'NLP']"
9BG1AX1TV387,"['PyTorch', 'TensorFlow', 'SQL', 'Scikit-learn', 'NLP']"
9BH2E390LBRJ,"['R', 'NLP', 'Python', 'PyTorch', 'Computer Vision']"
9BHCHP13WZZM,"['TensorFlow', 'AWS', 'Scikit-learn']"
9BJH1KLCCYMT,"['GCP', 'TensorFlow', 'Computer Vision']"
9BKI63QAB2XK,"['Computer Vision', 'GCP', 'Scikit-learn', 'NLP']"
9BLSPRCHBKFS,"['TensorFlow', 'Python', 'Azure']"
9BNNWL1OTPAT,"['PyTorch', 'GCP', 'Scikit-learn', 'AWS', 'Python']"
9BP5YN8EYSED,"['TensorFlow', 'PyTorch', 'R']"
9BR2RCVAER4E,"['Computer Vision', 'AWS', 'TensorFlow']"
9BR89HCL526I,"['R', 'Python', 'NLP', 'Scikit-learn', 'AWS', 'PyTorch']"
9BXEJA28N6Y2,"['PyTorch', 'Computer Vision', 'Azure']"
9BZMAXFKOZPD,"['GCP', 'Azure', 'R']"
9C1CIYJ2AFMV,"['NLP', 'PyTorch', 'R', 'Computer Vision', 'AWS']"
9C1TIYKNIXMK,"['Computer Vision', 'TensorFlow', 'GCP']"
9C1XYIEE23RH,"['AWS', 'SQL', 'TensorFlow']"
9C3PQEE2RF1T,"['Scikit-learn', 'NLP', 'PyTorch']"
9C59E7F1811M,"['GCP', 'Azure', 'Computer Vision', 'AWS', 'Python', 'NLP']"
9C60O4DDXHJ5,"['R', 'AWS', 'NLP', 'Scikit-learn', 'Computer Vision']"
9C7T71AC27X1,"['GCP', 'Scikit-learn', 'Computer Vision', 'AWS']"
9C83ARO5G4AI,"['Computer Vision', 'Scikit-learn', 'Azure', 'SQL', 'AWS', 'TensorFlow']"
9C9XFVGFGKW9,"['Azure', 'GCP', 'SQL', 'Computer Vision', 'AWS', 'Scikit-learn']"
9CB72X9KWHK4,"['NLP', 'TensorFlow', 'PyTorch', 'SQL']"
9CC76TH4GQGD,"['PyTorch', 'Scikit-learn', 'GCP', 'AWS', 'TensorFlow', 'NLP']"
9CE2RZ760QGQ,"['NLP', 'Python', 'Scikit-learn']"
9CEQREY0I1BD,"['Azure', 'GCP', 'SQL']"
9CEU7YH03IRT,"['NLP', 'GCP', 'PyTorch', 'Azure']"
9CFCKF8A6WE4,"['TensorFlow', 'Azure', 'GCP']"
9CG2LZVUJTUJ,"['SQL', 'NLP', 'AWS']"
9CJ1BNEA5KQX,"['SQL', 'TensorFlow', 'GCP', 'R', 'Python']"
9CJYHYPAS1CT,"['SQL', 'R', 'Computer Vision']"
9CL2WWKV3I4B,"['R', 'TensorFlow', 'NLP']"
9CLMJUQSR4UA,"['Computer Vision', 'R', 'Azure']"
9CM7BSCP93FO,"['Python', 'Computer Vision', 'GCP', 'Scikit-learn', 'TensorFlow']"
9CMMGB67MJAK,"['PyTorch', 'SQL', 'TensorFlow', 'Azure', 'Python', 'R']"
9CMQKDWJTU20,"['AWS', 'Computer Vision', 'R', 'NLP', 'Python']"
9CNMW8XUV0HY,"['Python', 'Computer Vision', 'R', 'AWS', 'Scikit-learn']"
9COM0O5FHR23,"['Azure', 'SQL', 'Computer Vision', 'Python']"
9COSFS9BA4FH,"['SQL', 'TensorFlow', 'PyTorch', 'R']"
9CP6JIXAQU2R,"['Computer Vision', 'NLP', 'Scikit-learn', 'GCP', 'PyTorch']"
9CR1VRWZQ8AK,"['GCP', 'Azure', 'R', 'PyTorch', 'Python', 'SQL']"
9CTE3Z22F9PA,"['Python', 'AWS', 'Scikit-learn', 'PyTorch', 'NLP']"
9CU1BZEQGZZS,"['Azure', 'PyTorch', 'Scikit-learn', 'Computer Vision', 'AWS']"
9CVK7DJAADLM,"['R', 'Scikit-learn', 'PyTorch']"
9CWBRQQ6PTIP,"['GCP', 'Azure', 'AWS', 'TensorFlow']"
9CZB4Y6ZMO4K,"['Python', 'R', 'AWS', 'PyTorch']"
9D1HQEX6DKAW,"['NLP', 'Scikit-learn', 'TensorFlow']"
9D23H6OZ8P9V,"['Python', 'Azure', 'Scikit-learn']"
9D3U9PBKDC46,"['R', 'Python', 'NLP']"
9D45DLGYXEZ1,"['Computer Vision', 'NLP', 'R']"
9D488EF4E0UP,"['Python', 'PyTorch', 'Computer Vision']"
9D4J7BY36255,"['NLP', 'SQL', 'GCP', 'PyTorch']"
9D68R1253TIM,"['Python', 'SQL', 'GCP', 'TensorFlow', 'R']"
9D6VG36GJSR2,"['Python', 'PyTorch', 'Azure', 'TensorFlow', 'SQL']"
9D9Y03VOO4ES,"['GCP', 'Azure', 'AWS']"
9DAKWUU5KTAQ,"['SQL', 'NLP', 'PyTorch', 'R', 'GCP', 'Computer Vision']"
9DBCWNJTYRFX,"['TensorFlow', 'Azure', 'R']"
9DCEN4EBAJLS,"['R', 'TensorFlow', 'Python', 'PyTorch', 'Azure']"
9DGZEBACLE3R,"['Python', 'Computer Vision', 'AWS', 'TensorFlow', 'SQL', 'NLP']"
9DGZJ1W37MS5,"['Azure', 'NLP', 'Computer Vision']"
9DH0SFBKJB9R,"['R', 'NLP', 'TensorFlow', 'SQL', 'Scikit-learn', 'AWS']"
9DHG60IIUXZA,"['Azure', 'TensorFlow', 'Computer Vision', 'NLP', 'SQL']"
9DHIOYS0CVZX,"['Computer Vision', 'TensorFlow', 'R', 'Azure', 'NLP']"
9DI02QU3QO8W,"['PyTorch', 'GCP', 'R', 'NLP', 'SQL']"
9DJ27HGHRAC9,"['TensorFlow', 'GCP', 'R', 'AWS']"
9DJJCFOZYTEC,"['Scikit-learn', 'AWS', 'Python', 'TensorFlow', 'GCP']"
9DKAGDF10MY7,"['GCP', 'Computer Vision', 'Python']"
9DLG6AYL6M4C,"['R', 'AWS', 'Computer Vision']"
9DM0PNV5FPAC,"['TensorFlow', 'Python', 'GCP', 'NLP', 'AWS']"
9DNFBCYG8C1Y,"['Scikit-learn', 'AWS', 'NLP', 'Python']"
9DORYX17VR8X,"['Python', 'TensorFlow', 'PyTorch', 'Azure', 'SQL']"
9DPFXSGH6HKK,"['NLP', 'R', 'Computer Vision', 'TensorFlow']"
9DPH5L6FP2JU,"['Azure', 'Computer Vision', 'R', 'NLP']"
9DPJHQMHAOIV,"['TensorFlow', 'NLP', 'PyTorch', 'GCP', 'SQL', 'Python']"
9DPY4OI03OK0,"['AWS', 'Python', 'PyTorch']"
9DQ9TQ8CRAIO,"['Azure', 'GCP', 'AWS', 'Computer Vision', 'Python', 'PyTorch']"
9DSV142YC78E,"['TensorFlow', 'NLP', 'AWS', 'SQL']"
9DTHVYTGVGMS,"['Python', 'R', 'Azure', 'TensorFlow', 'AWS']"
9DTIII9M6E9D,"['GCP', 'Azure', 'NLP', 'TensorFlow']"
9DWA3FQUWA7M,"['Python', 'AWS', 'Scikit-learn', 'TensorFlow', 'SQL', 'R']"
9DX1AYK7U6TV,"['TensorFlow', 'R', 'AWS', 'GCP']"
9DXE41FJ9VIC,"['Scikit-learn', 'R', 'TensorFlow', 'Azure', 'SQL']"
9DXTFOUU61DA,"['R', 'TensorFlow', 'Azure', 'GCP', 'PyTorch']"
9DXVGRPHVVTH,"['AWS', 'Computer Vision', 'R', 'GCP', 'PyTorch']"
9DY35FLLR4SQ,"['NLP', 'AWS', 'SQL', 'R', 'Python']"
9DY9FM25ASE5,"['Scikit-learn', 'Computer Vision', 'GCP', 'SQL', 'PyTorch']"
9DYFNGP41S3Q,"['Scikit-learn', 'PyTorch', 'R']"
9DYOG6VP2H1S,"['Python', 'GCP', 'Azure', 'PyTorch', 'SQL']"
9DZZN8OOAOLT,"['SQL', 'PyTorch', 'Python', 'R']"
9E03KLZL1LJV,"['R', 'Computer Vision', 'AWS', 'NLP', 'PyTorch']"
9E48ZNL8RZ02,"['SQL', 'PyTorch', 'R', 'AWS']"
9E65B3CS7NWL,"['Computer Vision', 'NLP', 'PyTorch', 'SQL']"
9E736SNORUHE,"['Computer Vision', 'GCP', 'R', 'Azure', 'TensorFlow', 'SQL']"
9E7K2BXPUJQ5,"['SQL', 'Computer Vision', 'PyTorch', 'GCP', 'Scikit-learn']"
9E7XDMO8MW8P,"['Python', 'AWS', 'TensorFlow', 'Computer Vision']"
9E96XTMQDFIO,"['AWS', 'TensorFlow', 'Computer Vision', 'Python']"
9E9CQ8VIMT1Q,"['Computer Vision', 'R', 'PyTorch', 'NLP', 'AWS', 'Python']"
9E9W301KTK3K,"['SQL', 'Azure', 'R', 'AWS', 'Python', 'Computer Vision']"
9EB58EIC2YB5,"['SQL', 'Azure', 'TensorFlow']"
9EBF4TQEYBFU,"['NLP', 'Python', 'SQL', 'Computer Vision', 'AWS', 'PyTorch']"
9EBFDHOJ7Q45,"['Scikit-learn', 'GCP', 'Azure', 'Python', 'AWS']"
9EBWH79UI7CV,"['Azure', 'GCP', 'Python', 'NLP', 'PyTorch', 'R']"
9EDFITHFVHC0,"['PyTorch', 'Scikit-learn', 'R', 'Computer Vision']"
9EF6SCJC5WK9,"['TensorFlow', 'Azure', 'GCP']"
9EGY9237SIRJ,"['Python', 'AWS', 'SQL', 'GCP']"
9EH7OLJQZDCS,"['GCP', 'PyTorch', 'Computer Vision', 'Azure', 'R', 'TensorFlow']"
9EHCPAEDYT67,"['R', 'TensorFlow', 'SQL', 'PyTorch', 'Computer Vision']"
9EI28RF91L5P,"['R', 'TensorFlow', 'SQL', 'Python', 'Azure', 'Scikit-learn']"
9EII04P56N6D,"['R', 'PyTorch', 'Scikit-learn', 'Python', 'Computer Vision']"
9ELKFNNVZFEW,"['Azure', 'PyTorch', 'Python', 'NLP', 'R', 'Computer Vision']"
9EMSH74QER3M,"['PyTorch', 'GCP', 'Azure', 'R', 'Scikit-learn']"
9ENFIE99IFDZ,"['SQL', 'Azure', 'R', 'Scikit-learn', 'NLP']"
9EO9OW1FW9EH,"['PyTorch', 'AWS', 'SQL', 'Python', 'R']"
9EOK405AY2F1,"['Computer Vision', 'R', 'AWS', 'Scikit-learn', 'SQL', 'Python']"
9EOUMU22GG3F,"['Azure', 'TensorFlow', 'GCP']"
9ER2M46J6VSC,"['Python', 'PyTorch', 'GCP', 'R']"
9ES89O6SUSUQ,"['Scikit-learn', 'R', 'Azure', 'Python']"
9EUKEC84O1VI,"['GCP', 'PyTorch', 'SQL', 'Python']"
9EVIX5C2407X,"['Scikit-learn', 'Python', 'SQL']"
9EW6W4CDHJNR,"['R', 'Computer Vision', 'Scikit-learn', 'PyTorch', 'Azure', 'TensorFlow']"
9EWOE8FF9KUQ,"['PyTorch', 'TensorFlow', 'R', 'Python', 'Scikit-learn']"
